,id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer
2161,902,1980,Graduation,Together,62994.0,1,0,2014-03-04
2162,977,1957,Graduation,Together,47320.0,0,1,2013-08-01
2163,7313,1949,2n Cycle,Widow,74859.0,0,0,2013-06-03
2164,7600,1992,Basic,Single,15253.0,1,0,2013-10-28
2165,9706,1974,PhD,Single,31560.0,1,0,2013-06-24
2166,2429,1954,Graduation,Divorced,72071.0,0,1,2013-02-14
2167,3520,1990,Master,Single,91172.0,0,0,2013-03-27
2168,10394,1984,Graduation,Married,90000.0,0,0,2013-12-23
2169,4548,1981,Graduation,Single,41967.0,1,1,2013-11-23
2170,9362,1965,Graduation,Single,69263.0,0,1,2014-03-05
2171,3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28
2172,4084,1975,Graduation,Together,60934.0,0,1,2014-01-17
2173,6721,1951,Graduation,Married,71965.0,0,1,2013-07-29
2174,2829,1955,Graduation,Married,65210.0,0,1,2014-03-10
2175,1772,1975,PhD,Married,79174.0,0,0,2013-01-11
2176,1544,1967,Master,Divorced,81380.0,0,0,2012-12-22
2177,492,1973,PhD,YOLO,48432.0,0,1,2012-10-18
2178,4377,1971,Graduation,Married,52914.0,0,1,2013-01-07
2179,4541,1955,Graduation,Together,38946.0,0,1,2013-10-24
2180,1321,1974,Graduation,Married,26067.0,1,0,2013-11-04
2181,8858,1972,PhD,Married,44325.0,0,1,2013-03-07
2182,3266,1964,Graduation,Married,42523.0,0,0,2014-04-23
2183,11187,1978,Basic,Single,26487.0,1,0,2013-05-20
2184,8207,1957,2n Cycle,Married,53233.0,0,1,2014-03-18
2185,9723,1960,Graduation,Married,67716.0,0,1,2013-01-10
2186,2666,1972,Master,Married,76234.0,0,1,2014-02-06
2187,5721,1956,PhD,Married,84117.0,0,0,2014-05-11
2188,10652,1957,Master,Together,65487.0,0,0,2014-01-10
2189,1646,1972,Basic,Married,25224.0,1,0,2014-03-16
2190,4418,1983,Master,Single,89616.0,0,0,2013-02-25
2191,2656,1971,Graduation,Divorced,40851.0,1,1,2013-02-21
2192,7990,1947,Graduation,Married,27469.0,0,0,2012-08-02
2193,8722,1957,2n Cycle,Married,82347.0,0,0,2012-11-06
2194,7118,1957,Graduation,Married,73803.0,0,1,2012-08-01
2195,2980,1952,Master,Single,8820.0,1,1,2013-03-22
2196,1839,1974,Graduation,Single,43322.0,0,0,2014-04-21
2197,10722,1973,Graduation,Together,55593.0,0,1,2013-08-21
2198,2632,1954,Graduation,Married,50501.0,1,1,2013-06-18
2199,9014,1975,Graduation,Married,37085.0,1,1,2014-06-26
2200,7620,1990,Basic,Single,16185.0,1,0,2013-08-05
2201,10968,1969,Graduation,Single,57731.0,0,1,2012-11-23
2202,11133,1973,PhD,YOLO,48432.0,0,1,2012-10-18
2203,2736,1978,Graduation,Married,73807.0,0,1,2013-01-02
2204,1876,1990,Graduation,Married,18929.0,0,0,2013-02-16
2205,5959,1968,Graduation,Single,35893.0,1,1,2012-10-15
2206,1092,1980,Graduation,Married,61014.0,0,1,2012-08-11
2207,4333,1954,Graduation,Together,32144.0,1,1,2014-03-23
2208,3850,1963,Basic,Together,14918.0,0,1,2012-12-07
2209,6168,1963,Graduation,Divorced,45146.0,1,1,2013-07-15
2210,607,1955,2n Cycle,Divorced,41769.0,0,1,2013-02-13
2211,10469,1981,Graduation,Together,88325.0,0,0,2014-02-05
2212,6983,1950,Master,Divorced,38054.0,1,1,2014-05-01
2213,3661,1995,2n Cycle,Single,80617.0,0,0,2012-10-12
2214,9303,1976,Graduation,Married,5305.0,0,1,2013-07-30
2215,692,1954,Graduation,Together,36807.0,1,1,2012-12-20
2216,736,1983,Graduation,Together,28427.0,1,0,2013-03-21
2217,9589,1948,PhD,Widow,82032.0,0,0,2014-04-05
2218,4838,1978,Graduation,Together,22775.0,1,0,2013-06-19
2219,9246,1985,Master,Together,40101.0,1,0,2012-10-14
2220,6261,1979,Graduation,Married,58025.0,0,1,2013-11-26
2221,7366,1982,Master,Single,75777.0,0,0,2013-07-04
2222,10659,1979,2n Cycle,Together,7500.0,1,0,2013-05-07
2223,1448,1963,Master,Married,33562.0,1,2,2014-06-25
2224,4286,1970,PhD,Single,57642.0,0,1,2014-01-09
2225,4749,1968,Graduation,Together,58554.0,1,1,2012-09-26
2226,4478,1979,Graduation,Married,63777.0,1,1,2013-03-24
2227,4201,1962,Graduation,Single,57967.0,0,1,2013-03-03
2228,8720,1978,2n Cycle,Together,,0,0,2012-08-12
2229,10084,1972,Graduation,Married,24434.0,2,0,2014-05-18
2230,7004,1984,Graduation,Single,11012.0,1,0,2013-03-16
2231,9817,1970,Master,Single,44802.0,0,0,2012-08-21
2232,8080,1986,Graduation,Single,26816.0,0,0,2012-08-17
2233,9432,1977,Graduation,Together,666666.0,1,0,2013-06-02
2234,8372,1974,Graduation,Married,34421.0,1,0,2013-07-01
2235,10870,1967,Graduation,Married,61223.0,0,1,2013-06-13
2236,4001,1946,PhD,Together,64014.0,2,1,2014-06-10
2237,7270,1981,Graduation,Divorced,56981.0,0,0,2014-01-25
2238,8235,1956,Master,Together,69245.0,0,1,2014-01-24
2239,9405,1954,PhD,Married,52869.0,1,1,2012-10-15
